,,min,max,mean,std,median,majority,minority,variace
Ago,RJ,0.0,492.0899963378906,3.224049141438497,11.34379807634426,0.33000001311302185,0.1899999976158142,12.970000267028809,128.68175479687173
Ago,AL,0.0,156.8300018310547,1.1375136073946928,4.062815722426507,0.41999998688697815,0.3100000023841858,0.0,16.506471594396015
Ago,RN,0.019999999552965164,101.18000030517578,0.6029308408391314,2.518648421258331,0.2199999988079071,0.18000000715255737,6.059999942779541,6.343589869907085
Ago,RO,0.0,260.6000061035156,0.17185404625924885,1.543698530417327,0.07000000029802322,0.05999999865889549,4.670000076293945,2.3830051528126153
Ago,RR,0.0,90.41999816894531,0.2244327008063748,0.8295486036745391,0.20000000298023224,0.20000000298023224,1.9500000476837158,0.6881508858583776
Ago,RS,0.0,185.19000244140625,0.555797954614659,3.061595658307273,0.1599999964237213,0.14000000059604645,12.920000076293945,9.373367974965944
Ago,SC,0.0,348.1600036621094,1.0252453117990228,4.567082416021686,0.18000000715255737,0.11999999731779099,13.34000015258789,20.85824179473448
Ago,SE,0.029999999329447746,140.83999633789062,1.4751608460385015,5.039765894027527,0.5,0.36000001430511475,0.029999999329447746,25.39924026660308
Ago,SP,0.0,454.67999267578125,1.8148186620209712,7.668347300413874,0.2199999988079071,0.14000000059604645,20.100000381469727,58.803550319764746
Ago,TO,0.0,2836.909912109375,0.24268744125347513,3.006636678250166,0.14000000059604645,0.11999999731779099,6.960000038146973,9.039864114999192
Ago,AM,0.0,975.8499755859375,0.127422040085787,0.9972416129042461,0.10000000149011612,0.07999999821186066,4.840000152587891,0.9944908345078622
Ago,AP,0.0,67.22000122070312,0.2610386587366196,0.7361323563317588,0.23000000417232513,0.23000000417232513,2.5199999809265137,0.5418908460385474
Ago,BA,0.0,5535.9501953125,0.331712493601275,7.038485413806043,0.14000000059604645,0.11999999731779099,12.970000267028809,49.540276920360434
Ago,CE,0.0,133.9499969482422,0.566931695565929,2.5667270006145153,0.23000000417232513,0.1899999976158142,8.300000190734863,6.5880874956835855
Ago,DF,0.05000000074505806,252.14999389648438,8.924440213715807,21.62574221234243,0.9200000166893005,0.23000000417232513,0.05000000074505806,467.67272623468926
Ago,ES,0.0,162.72999572753906,0.9751666818524359,4.209137957675045,0.25,0.1899999976158142,6.630000114440918,17.71684234674085
Ago,GO,0.0,2560.860107421875,0.35344827253525996,4.966717228992182,0.10000000149011612,0.09000000357627869,10.8100004196167,24.66828003276778
Set,AC,0.0,98.6500015258789,0.1952775556578059,0.7726925908960328,0.1599999964237213,0.15000000596046448,2.2300000190734863,0.5970538400256239
Set,MA,0.0,460.8299865722656,0.35545417945836616,1.8531899087271164,0.2199999988079071,0.20000000298023224,0.0,3.434312837808018
Set,MG,0.0,540.4299926757812,0.4703894168008338,2.3212841239299293,0.20000000298023224,0.18000000715255737,18.81999969482422,5.3883599840091385
Set,MS,0.0,253.13999938964844,0.28395848803087226,1.634887659116805,0.1899999976158142,0.18000000715255737,5.039999961853027,2.672857657932426
Set,MT,0.0,1943.7099609375,0.25992829413468904,1.6265242445440535,0.1899999976158142,0.1899999976158142,9.760000228881836,2.6455811180896043
Set,PA,0.0,923.27001953125,0.2475357862276558,1.2420796504875171,0.20000000298023224,0.1899999976158142,8.979999542236328,1.542761858155193
Set,PB,0.05000000074505806,98.41999816894531,0.7709497196648682,2.867505935807651,0.3100000023841858,0.23000000417232513,0.05000000074505806,8.222590291892113
Set,PE,0.0,104.83999633789062,0.7364872085430052,3.1407038837346377,0.25,0.20999999344348907,7.349999904632568,9.864020885305838
Set,PI,0.0,446.5,0.31271232937568677,1.4916889443697485,0.20000000298023224,0.1899999976158142,5.980000019073486,2.225135906754935
Set,PR,0.0,208.13999938964844,0.8252594575924581,4.082958625775753,0.23999999463558197,0.20000000298023224,14.5,16.670551139796622
Set,RJ,0.0,2834.93994140625,2.0184424402949284,8.362987899329763,0.4000000059604645,0.25,11.449999809265137,69.93956660433604
Set,AL,0.07999999821186066,99.44999694824219,1.1847879904337901,4.148657299121179,0.4300000071525574,0.3199999928474426,0.07999999821186066,17.21135738555144
Set,RN,0.0,104.02999877929688,0.6532444409485256,2.7278352373119032,0.25,0.20999999344348907,0.03999999910593033,7.4410850819204875
Set,RO,0.0,523.780029296875,0.2419630826455244,1.460061973015483,0.17000000178813934,0.1599999964237213,4.460000038146973,2.1317809650458646
Set,RR,0.0,85.01000213623047,0.18982244803042866,0.8573667136218218,0.17000000178813934,0.17000000178813934,1.6699999570846558,0.7350776816266831
Set,RS,0.0,889.1799926757812,0.5937467734531466,3.2708424605564757,0.1899999976158142,0.17000000178813934,10.930000305175781,10.69841040177914
Set,SC,0.0,174.4600067138672,1.0259925811706954,4.023655277583607,0.25999999046325684,0.20000000298023224,12.90999984741211,16.18980179282642
Set,SE,0.11999999731779099,160.0399932861328,1.5761176432308632,5.507355592450153,0.5199999809265137,0.36000001430511475,6.210000038146973,30.330965621691984
Set,SP,0.0,1250.18994140625,1.7636754654601687,7.076614330273861,0.3199999928474426,0.23999999463558197,28.450000762939453,50.07847037943736
Set,TO,0.0,830.1699829101562,0.3502909284308006,2.217802006329708,0.20999999344348907,0.20000000298023224,6.869999885559082,4.918645739280079
Set,AM,0.0,873.4600219726562,0.1916488047937386,0.7990776293255432,0.18000000715255737,0.17000000178813934,4.110000133514404,0.6385250576885301
Set,AP,0.0,75.58000183105469,0.22838137394049757,0.8400801648603835,0.1899999976158142,0.1899999976158142,2.1500000953674316,0.7057346833918492
Set,BA,0.0,801.780029296875,0.39905776412169375,2.127888649666297,0.20999999344348907,0.1899999976158142,15.1899995803833,4.527910105378658
Set,CE,0.0,132.14999389648438,0.5883714593184293,2.5440475845250257,0.25,0.2199999988079071,0.009999999776482582,6.472178112327618
Set,DF,0.11999999731779099,238.3800048828125,9.043781332881832,20.891119054650233,1.2100000381469727,0.4099999964237213,0.11999999731779099,436.43885535557007
Set,ES,0.0,107.29000091552734,0.9951812113922199,4.026655773335712,0.28999999165534973,0.23999999463558197,6.119999885559082,16.21395671693782
Set,GO,0.0,575.239990234375,0.4676466135977624,2.6033803952209915,0.20999999344348907,0.1899999976158142,12.149999618530273,6.777589482221007
Out,AC,0.0,7116.18994140625,0.1717096881348562,8.002907523693041,0.12999999523162842,0.0,1.940000057220459,64.0465288327827
Out,MA,0.0,351.7900085449219,0.4048566349372339,1.5267282837475606,0.2800000011920929,0.27000001072883606,0.019999999552965164,2.3308992523947722
Out,MG,0.0,10486.3701171875,0.5434995465389538,12.573138235799147,0.23000000417232513,0.20999999344348907,20.530000686645508,158.08380509651448
Out,MS,0.0,2708.949951171875,0.3403981719766936,5.798098621442231,0.17000000178813934,0.1599999964237213,6.579999923706055,33.6179476239703
Out,MT,0.0,2724.4599609375,0.21264632330409872,2.164945041228655,0.15000000596046448,0.15000000596046448,6.489999771118164,4.686987031540544
Out,PA,0.0,195.58999633789062,0.24830824792108272,0.9656182953182862,0.20999999344348907,0.2199999988079071,8.970000267028809,0.9324186922533931
Out,PB,0.0,94.66000366210938,0.9580027185627984,3.3384936099265663,0.4099999964237213,0.33000001311302185,5.630000114440918,11.145539583520515
Out,PE,0.0,121.58999633789062,0.9318557877139942,4.001530678223241,0.33000001311302185,0.27000001072883606,0.019999999552965164,16.012247768761753
Out,PI,0.0,1545.0400390625,0.37056975509529844,2.5807649878926355,0.27000001072883606,0.25,0.0,6.660347922732475
Out,PR,0.0,4493.490234375,0.8621765153444236,10.527575124875765,0.25,0.2199999988079071,10.90999984741211,110.82983800990299
Out,RJ,0.0,1518.31005859375,3.191356598895905,12.07787907405419,0.4300000071525574,0.28999999165534973,0.009999999776482582,145.87516292747608
Out,AL,0.1599999964237213,349.3500061035156,1.482404341603922,5.4147575425425805,0.5400000214576721,0.4099999964237213,0.1599999964237213,29.319599244521765
Out,RN,0.14000000059604645,121.36000061035156,0.7714876378343747,2.7996101422274,0.3499999940395355,0.3100000023841858,0.14000000059604645,7.837816948462523
Out,RO,0.0,91.37999725341797,0.20142063922427617,1.205390098200605,0.14000000059604645,0.0,2.8399999141693115,1.4529652888400642
Out,RR,0.0,89.05999755859375,0.23247793833761735,0.8803644126645057,0.20999999344348907,0.20000000298023224,2.009999990463257,0.7750414990861201
Out,RS,0.0,231.6999969482422,0.5776737525510618,2.975555100504018,0.20999999344348907,0.1899999976158142,13.1899995803833,8.853928156135476
Out,SC,0.0,332.4700012207031,1.0438822565146897,3.936951120296449,0.27000001072883606,0.2199999988079071,10.0600004196167,15.499584123603466
Out,SE,0.1599999964237213,142.0399932861328,1.7782619492455762,5.965072987676499,0.6299999952316284,0.46000000834465027,0.1599999964237213,35.58209574830783
Out,SP,0.0,9381.76953125,1.8814781567405228,13.105182190031096,0.3400000035762787,0.25,31.299999237060547,171.74580023390823
Out,TO,0.0,880.3099975585938,0.2755902410882606,1.9426848630727331,0.20999999344348907,0.20999999344348907,5.670000076293945,3.774024477211924
Out,AM,0.0,779.5399780273438,0.21620330004769642,0.7841222931219178,0.20000000298023224,0.0,3.759999990463257,0.6148477705707748
Out,AP,0.0,1149.719970703125,0.29986349901228987,2.811902216358703,0.25,0.23999999463558197,0.0,7.906794074362985
Out,BA,0.0,5041.81005859375,0.4862799604478243,8.467278039382968,0.25999999046325684,0.23000000417232513,12.109999656677246,71.69479739621707
Out,CE,0.0,307.8900146484375,0.6861260682407949,2.6970165716066377,0.3400000035762787,0.28999999165534973,0.09000000357627869,7.273898387520821
Out,DF,0.07999999821186066,607.9600219726562,7.995309841105413,18.63489476996841,1.2300000190734863,0.41999998688697815,3.9600000381469727,347.2593030877961
Out,ES,0.0,1578.739990234375,1.1297915917265327,8.936383868461794,0.33000001311302185,0.2800000011920929,6.28000020980835,79.85895664450418
Out,GO,0.0,13453.2197265625,0.46532191348607166,23.73803479599545,0.1899999976158142,0.18000000715255737,7.650000095367432,563.4942959758907
Nov,AC,0.0,109.05999755859375,0.17324949291598393,0.931385115862063,0.12999999523162842,0.12999999523162842,2.319999933242798,0.8674782340493885
Nov,MA,0.0,346.94000244140625,0.30833694282295254,1.5879793304359378,0.1899999976158142,0.18000000715255737,7.420000076293945,2.5216783538917693
Nov,MG,0.0,1012.969970703125,0.49033973079205273,2.4638629878312135,0.25,0.23999999463558197,15.880000114440918,6.070620822804555
Nov,MS,0.0,5957.9501953125,0.39370992327879173,9.712513824531712,0.23999999463558197,0.23999999463558197,5.920000076293945,94.33292479171962
Nov,MT,0.0,542.530029296875,0.24370097855303838,1.3032628478409363,0.1899999976158142,0.1899999976158142,5.519999980926514,1.6984940505624675
Nov,PA,0.0,165.69000244140625,0.20303053691881615,0.9288482428050442,0.1599999964237213,0.1599999964237213,7.619999885559082,0.8627590581620183
Nov,PB,0.0,264.75,0.8728736204435465,3.348542925545766,0.3400000035762787,0.25999999046325684,5.730000019073486,11.212739724222597
Nov,PE,0.0,119.7300033569336,0.8728843523001129,4.05035900179219,0.27000001072883606,0.20999999344348907,8.40999984741211,16.40540804339902
Nov,PI,0.0,2701.260009765625,0.27198822256242244,2.783246501307264,0.18000000715255737,0.17000000178813934,4.809999942779541,7.746461087039125
Nov,PR,0.0,627.3800048828125,0.8468960360719244,3.9216315450364507,0.30000001192092896,0.27000001072883606,13.630000114440918,15.379193975024979
Nov,RJ,0.0,350.7900085449219,2.852862830345075,8.796634327333557,0.5,0.3499999940395355,0.05000000074505806,77.38077548882309
Nov,AL,0.10999999940395355,677.75,1.442090136793629,5.934155347441843,0.44999998807907104,0.3199999928474426,5.239999771118164,35.214199687572616
Nov,RN,0.0,128.3800048828125,0.6911284544972419,2.941992032870897,0.25999999046325684,0.23000000417232513,0.0,8.655317121475832
Nov,RO,0.0,198.57000732421875,0.2412512208464076,1.31921888270048,0.17000000178813934,0.17000000178813934,3.4700000286102295,1.7403384604735028
Nov,RR,0.0,87.87999725341797,0.1416549796752707,0.8220660621195894,0.11999999731779099,0.0,1.6799999475479126,0.6757926104888087
Nov,RS,0.009999999776482582,842.489990234375,0.6195271015460286,3.2119033794359186,0.25999999046325684,0.23999999463558197,0.029999999329447746,10.316323318831875
Nov,SC,0.0,762.4500122070312,1.0926945723555994,4.2165272749827984,0.3199999928474426,0.27000001072883606,10.039999961853027,17.779102260673866
Nov,SE,0.07000000029802322,2126.550048828125,1.7456399413341694,11.969856758311542,0.550000011920929,0.3799999952316284,0.07000000029802322,143.2774708144965
Nov,SP,0.0,910.3699951171875,1.7780136661457935,6.909051148440744,0.36000001430511475,0.2800000011920929,27.850000381469727,47.73498777177036
Nov,TO,0.0,94.41000366210938,0.2356720248936774,0.8617912089662355,0.1899999976158142,0.1899999976158142,3.380000114440918,0.7426840878514858
Nov,AM,0.0,1553.510009765625,0.12404357274470938,1.0622964929641936,0.10999999940395355,0.0,4.5,1.128473838964025
Nov,AP,0.0,67.58999633789062,0.21259671545692782,0.9346218702543279,0.17000000178813934,0.17000000178813934,2.4100000858306885,0.8735180403576978
Nov,BA,0.0,3445.699951171875,0.42948220912038143,5.011498631507136,0.23000000417232513,0.20999999344348907,11.920000076293945,25.115118533597894
Nov,CE,0.0,2422.570068359375,0.5819354503396051,3.8867062730666126,0.23999999463558197,0.20000000298023224,8.4399995803833,15.106485653095357
Nov,DF,0.0,213.86000061035156,7.332538631349441,16.974668630829893,1.2100000381469727,0.0,4.650000095367432,288.13937512648033
Nov,ES,0.07999999821186066,143.86000061035156,1.1242460951046687,4.617892801275135,0.3499999940395355,0.30000001192092896,5.119999885559082,21.324933924068706
Nov,GO,0.0,289.4100036621094,0.3973944087608187,2.182839282924362,0.20999999344348907,0.1899999976158142,6.480000019073486,4.764787335077743
Dez,AC,0.0,88.66999816894531,0.15726042147239963,0.6747441194252113,0.12999999523162842,0.0,1.9500000476837158,0.45527962669890376
Dez,MA,0.0,864.1599731445312,0.2664743121261038,1.8790791945728604,0.14000000059604645,0.12999999523162842,7.0,3.5309386194765895
Dez,MG,0.0,212.89999389648438,0.4042798885354492,2.3056326418957815,0.15000000596046448,0.12999999523162842,17.610000610351562,5.315941879375321
Dez,MS,0.0,139.57000732421875,0.23074233403238353,1.4004742025617665,0.15000000596046448,0.15000000596046448,4.03000020980835,1.9613279920410156
Dez,MT,0.0,146.0500030517578,0.16609480528738924,1.1293841001339895,0.11999999731779099,0.0,5.800000190734863,1.2755084456354613
Dez,PA,0.0,968.0999755859375,0.1601639994134903,1.0722019855316076,0.10999999940395355,0.0,7.940000057220459,1.1496170977779216
Dez,PB,0.0,113.77999877929688,0.8287821847133799,3.4710670572740363,0.27000001072883606,0.18000000715255737,0.009999999776482582,12.048306516093037
Dez,PE,0.0,566.489990234375,0.8460498592747474,4.642981292272304,0.20000000298023224,0.15000000596046448,6.900000095367432,21.55727528039059
Dez,PI,0.0,1522.5899658203125,0.23929650979087472,3.0663665773136386,0.14000000059604645,0.12999999523162842,6.199999809265137,9.402603986466158
Dez,PR,0.0,315.5799865722656,0.835911156102447,4.304087418837217,0.2199999988079071,0.1899999976158142,13.329999923706055,18.525168508992824
Dez,RJ,0.0,686.4199829101562,3.068292954312531,10.516875966737281,0.3700000047683716,0.20999999344348907,11.890000343322754,110.60468009973621
Dez,AL,0.03999999910593033,596.780029296875,1.4124141071569813,6.102004219271814,0.4000000059604645,0.25999999046325684,0.05000000074505806,37.23445549201102
Dez,RN,0.0,123.83000183105469,0.6483918180962371,3.0179987266561747,0.20999999344348907,0.17000000178813934,5.480000019073486,9.108316314098293
Dez,RO,0.0,1233.4000244140625,0.12303862052991588,2.495316884449207,0.019999999552965164,0.0,1.8799999952316284,6.2266063538172975
Dez,RR,0.0,93.5999984741211,0.0629434435430153,0.8064375704115311,0.029999999329447746,0.0,1.5399999618530273,0.6503415549712531
Dez,RS,0.0,148.14999389648438,0.6193082102442059,3.181921091518816,0.20999999344348907,0.1899999976158142,13.9399995803833,10.124621832652295
Dez,SC,0.0,202.6699981689453,1.1085402735703764,4.366528057384814,0.23999999463558197,0.17000000178813934,13.140000343322754,19.0665672759288
Dez,SE,0.07000000029802322,165.3800048828125,1.6574017158981775,6.115636208189697,0.49000000953674316,0.3100000023841858,6.380000114440918,37.401006230920856
Dez,SP,0.0,1360.31005859375,1.7935081714794308,7.585881573387277,0.2800000011920929,0.20999999344348907,29.3700008392334,57.54559924545663
Dez,TO,0.0,103.56999969482422,0.1671914654728254,0.9417630874116085,0.11999999731779099,0.0,3.5199999809265137,0.886917712811045
Dez,AM,0.0,796.1500244140625,0.0935731873025673,0.7135645602932728,0.07000000029802322,0.0,3.5899999141693115,0.5091743817065317
Dez,AP,0.0,736.6400146484375,0.1147060516450254,1.7625136386112557,0.07000000029802322,0.0,2.2200000286102295,3.106454326290688
Dez,BA,0.0,1117.7099609375,0.3617085842281823,2.81437870634661,0.1599999964237213,0.14000000059604645,12.8100004196167,7.920727502737218
Dez,CE,0.0,139.27000427246094,0.5489034688444471,2.7613764445063387,0.1899999976158142,0.1599999964237213,8.710000038146973,7.625199868274469
Dez,DF,0.0,5229.7099609375,8.602517180341891,58.22930302402263,1.0800000429153442,0.3199999928474426,4.03000020980835,3390.651730663451
Dez,ES,0.0,106.70999908447266,0.9579843811165691,4.195406934324968,0.23999999463558197,0.18000000715255737,4.400000095367432,17.601439344582026
Dez,GO,0.0,168.72999572753906,0.34226918534717543,2.4262400668049278,0.14000000059604645,0.0,9.140000343322754,5.88664086176958
